Address,Description,ID,N_rooms,Payment,Postal,Posting_info,Square,Title,Town,Type,URL,image_urls
Klingelbergstrasse ,"Nest Housing for with Great Booking Conditions - Minimum 14 Days Rental Duration - Minimum Cancellation Term 30 Days - No Deposit Required - Card as a Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl.With Modern Appliances - Dining/Living/Detmer Room Combined - Bathroom with Wellness Rain Shower - Wooden Floors - 24/7 Check -Out Big Plus: Washing Machine/Tumbler Available in the Apartment Additional Charges - End CleaningCharge) Optional Services - Additional Apartment Fresh -Up Service - Foldable Bed And Baby Item on Request - Parking Space Up Request and Availability - Nespresso Coffee Machine Up Request *** The River Rhine is Close, Offering Great Opportunities for Walks.There are plenty of restaurants and bars within easy Reach and the bus as well as the tram stops in front of the building.Additional residential units can be found on our website",10003757466,1,1900.0,4056.0,11.11.2021,32.0,Furnesthed Studio in the Heart of Basel / / Close to Rent in Basel - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-studio-in-in-the-heart-of-basel-close-to/10003757466,"https://c.tutti.ch/images/1000022061218.jpg,https://c.tutti.ch/images/1000022061219.jpg,https://c.tutti.ch/images/1000022061222.jpg,https://c.tutti.ch/images/1000022061221.jpg,https://c.tutti.ch/images/1000022061220.jpg,https://c.tutti.ch/images/1000022061218.jpg"
Steinentorstrasse ,"Nest Housing for T with Great Booking Conditions - Minimum 14 Days Rental Duration of Booking Length - Minimum Cancellation Term 30 Days - No Deposit Required - Credit Card AS A Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl. In Price About The Studio: - Fully Equipped Bedroom/Kitchen with Dishwasher and Modern Appliances - Bathroom with Rain Shower and Fixtures by Grohe - Wooden Flooring -Washer/Dryer In The Apartment - In -House Gym Additional Charges - End Cleaning (One Time Charge) Optional Appartentment Fresh -Up Service - Foldable Bed And Baby Item on Request - Parking Space Up Request and Availability - Nespresso Coffee Machine UPON Request In The Immediate Vicinity of Steinentorstrasse Are Many Shopping Facilities, Bars and Restaurants, Fitness and Beauty Center as Well as Cinemas and other leisure facilities. The Central Station is just a five minute walk away and the tram stop ""Heuwaage"" is located opposite of building. The area so offer great access to a variety of the city's highlights search as the ""Theater Basel"", The Basel Minster (Basler Münster) or the more than 140 years old zoo. *** Additional residential units can be found on our website the displayed images are for location reference only. The allocated apartment may differ in the layout.",10003757518,1,1950.0,4051.0,11.11.2021,32.0,Furnesthed Studios Right in the Heart of Basel Rent in Basel - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-studios-right-in-the-heart-of-basel/10003757518,"https://c.tutti.ch/images/1000022061665.jpg,https://c.tutti.ch/images/1000022061666.jpg,https://c.tutti.ch/images/1000022061668.jpg,https://c.tutti.ch/images/1000022061669.jpg,https://c.tutti.ch/images/1000022061667.jpg,https://c.tutti.ch/images/1000022061665.jpg"
,By appointment we rent this beautiful 4-room apartment on St. Alban-Ring 137 in Basel.The apartment has the following equipment: - Forecourt - bedroom - children's room - living room - kitchen - bathroom/toilet - Sep. Toilet - balcony for co -use: - laundry room - basement for CHF 150.00 can be rented if necessary.Have we sparked your interest in pattern pictures of a comparable apartment?Arrange an appointment today.,10003762483,4,1625.0,4053.0,13.11.2021,93.0,Rent living in the Gellert in Basel - Michael Hess - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/wohnen-im-gellert/10003762483,
Eptingerstrasse ,"New customers offer - completely furnished (can be removed) - Wi -Fi Internet access including - 24 hours hotline - all additional costs included (including electricity, hot water, laundry room, etc.) - Pets on request - 2 monthly rents Depot specified applies from oneMinimum rental period of 3 months, notice period 30 days.*** Offer for New Customers - Completely Furnished (Can Be Removed) - Wi -Fi Internet Access Included - 24 HRS Hotline - All Additional Costs Included (including Electricity, Hot Water, Shared Laundry, etc.) - Pets Allowed on Request- 2 Months Deposit the indicated rental price is valid from a minimum rental period of 3 months, notice period 30 days.",10003766037,3.5,2800.0,4052.0,15.11.2021,70.0,Furnished 3.5 room apartment in a prime location in Basel - Apartments Swiss Star AG - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/moeblierte-3-5-zimmer-wohnung-in-bester-lage/10003766037,"https://c.tutti.ch/images/1000023819002.jpg,https://c.tutti.ch/images/1000023819000.jpg,https://c.tutti.ch/images/1000023819001.jpg,https://c.tutti.ch/images/1000023818999.jpg,https://c.tutti.ch/images/1000023818998.jpg,https://c.tutti.ch/images/1000023819002.jpg"
Riehenring ,"Nest Housing with Great Booking Conditions - Minimum 14 Days Rental Duration of Booking Letgth - Minimum Cancellation Term 30 Days - No Deposit Required - Credit Card As a Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl. In Price About The Apartment: - Modern And Spacious Fully Equiped Kitchen - A Washer/Dryer Appliance - Wooden Flooring - Self -Designed and Crafted Nest Signature Interior - Basic Toiletries As Well As A Stock Of Towels and Bed Linen - 24/7 Check -Out Big Plus: Washing Machine/Tumbler Available in the Apartment Additional Charges - End Cleaning (One Time Charge) Optional Services - Additional Apartment Fresh -Up Service - Foldable Bed and Baby Item on Request - Parking Space Upon Request and Availability - Nespresso Coffee Machine Upon Request ** * Riehenring is a Perfect Option for your Stay in Basel, Be it for a short visit or a Longer Stay. Grocery Stores and Various Recreation Facilities are located aournd the corner. The District Hub for Public Transport is Located Just 50m Away and Grants You Perfect Access to the Major Corporate Centers of Basel's Pharma Industry As Well As Many Other Iconic Recreation Scences the City Has To Offer. Additional residential units can be found on our website",10003768194,2.5,2550.0,4056.0,16.11.2021,50.0,Furnesthed 1 Bedroom Apartment in the Heart of Basels Theater Rent in Basel - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-1-bedroom-apartment-in-the-hear-of-basels-theatre/10003768194,"https://c.tutti.ch/images/1000022105880.jpg,https://c.tutti.ch/images/1000022105879.jpg,https://c.tutti.ch/images/1000022105878.jpg,https://c.tutti.ch/images/1000022105876.jpg,https://c.tutti.ch/images/1000022105877.jpg,https://c.tutti.ch/images/1000022105880.jpg"
Voltastrasse ,"Nest Housing with Great Booking Conditions Minimum 14 Days Rental Duration of Booking Length - Minimum Cancellation Term 30 Days - No Deposit Required - Credit Card As a Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl. In Price About The Apartment: Fully Equipped Kitchen with all modern amenities Modern Bathroom - Spacious Detour Structured Interior Design With Solid Furniture - 24/7 Check -in/Check -Out Big Plus: Washing Machine/Tumbler Available In The Apartment Additional Charges - End Cleaning (One Time Charge) Services - Additional Apartment Fresh -Up Service - Foldable Bed and Baby Item on Request - Parking Space Up Request and Availability - Nespresso Coffee Machine UPON Request *** The Volta Complex Complet Public Transport Connections, with all the qualities of a Central But Neverthless Quiet residential area. The Grocery Store Coop Next Door Contributes to the convenience of your Stay. Voltastrasse has transformed to a trendy residential district, offering a mix of local and chain shopping facilities. Nearby this location are a Number of Charming nooks of Greenery Such as Voltamatte, St. Johann Park or the Large Kannenfeld Park. The River Rhine is only a short walk away from the apartment. Additional residential units can be found on our website",10003783976,2.5,3300.0,4056.0,22.11.2021,70.0,Furnished Modern 2.5 Room Apartment in Voltawest - Basel Rent in Basel - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-modern-2-5-room-apartment-in-voltawest-basel/10003783976,"https://c.tutti.ch/images/1000024987381.jpg,https://c.tutti.ch/images/1000024987384.jpg,https://c.tutti.ch/images/1000024987383.jpg,https://c.tutti.ch/images/1000024987382.jpg"
Voltastrasse ,"Nest Housing with Great Booking Conditions - Minimum 14 Days Rental Duration of Booking Long -in -Lens - Minimum Cancellation Term 30 Days - No Deposit Required - Credit Card As a Guarantee Required - Internet and Chrome Cast (TVStreaming) Incl. In Price About The Apartment: Fully Equiped Kitchen with all modern amenities Modern Bathroom & Large Living Room Area - 2 Spacious Detmer Interior Design With Solid Wood Furniture - 24/7 Check -in/Check -Out Big Plus: Washing Machine/Tumbler Available In The Apartment Additional Charges - End Cleaning (One Time Charge) Optional Services - Additional Apartment Fresh -Up Service - Foldable Bed and Baby Items On Request - Parking Space Up Request and Availability - Nespresso Coffee Machine Request *** The Volta Complex Combines Great Public Transport Connections, with all the Qualities of a Central But Nevertheless Quiet Residential area. The Grocery Store Coop Next Door Contributes to the convenience of your Stay. Voltastrasse has transformed to a trendy residential district, offering a mix of local and chain shopping facilities. Nearby this location are a Number of Charming nooks of Greenery Such as Voltamatte, St. Johann Park or the Large Kannenfeld Park. The River Rhine is only a short walk away from the apartment. Additional residential units can be found on our website",10003783990,3.5,3900.0,4056.0,22.11.2021,90.0,Furnished Modern 3.5 Room Apartment in Voltawest - Basel in Basel Rent - Client Services - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/furnished-modern-3-5-room-apartment-in-voltawest-basel/10003783990,"https://c.tutti.ch/images/1000022172340.jpg,https://c.tutti.ch/images/1000022172343.jpg,https://c.tutti.ch/images/1000022172339.jpg,https://c.tutti.ch/images/1000022172341.jpg,https://c.tutti.ch/images/1000022172342.jpg,https://c.tutti.ch/images/1000022172340.jpg"
Kaysersbergerstrasse ,By appointment we rent this cozy apartment near Burgfelderplatz.· Detailed kitchen · Bathroom/toilet · Balcony · Lift · Use of the laundry room?Do not hesitate to contact us,10004336400,3.5,1520.0,4053.0,07.06.2022,65.0,Rent near Burgfelderplatz in Basel - Michael Hess - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/naehe-burgfelderplatz/10004336400,
,"We rent this apartment near Aeschenplatz, which offers you the following amenities in addition to the modern equipment: · living and bedrooms with parquet floor · Modern kitchen with glass ceramic stove and dishwasher · Bathroom with bathtub · Guest toilet · Balcony to the park · basement compartment · Lift you willPublic traffic bonds and shops appreciate in close proximity.Have we piqued your interest?Then we look forward to your contact!",10004337419,4,3075.0,4052.0,07.06.2022,118.0,Rent your living dream of top location in Basel - Sandra Stegmüller - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/ihr-wohntraum-an-toplage/10004337419,"https://c.tutti.ch/images/1000024702239.jpg,https://c.tutti.ch/images/1000024702235.jpg,https://c.tutti.ch/images/1000024702236.jpg,https://c.tutti.ch/images/1000024702238.jpg,https://c.tutti.ch/images/1000024702237.jpg,https://c.tutti.ch/images/1000024702239.jpg"
Spalenring ,We rent this bright 3-room apartment apartment in the 1st floor.The apartment has: · A modern kitchen with a dishwasher · bathroom/toilet · Own washing machine and tumbler · room floors with fish parquet · A heated reduit with tabletar and clothes bar · A large balcony with a view of the quiet and cozy garden has no lift.All shops for daily needs and public transport are in the immediate vicinity.Have we piqued your interest?Then do not hesitate and contact us for a viewing date today.We look forward to you!,10004337532,3,2230.0,4055.0,07.06.2022,79.0,Rent a renovated old building in Basel - Andrea Emmenegger - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/sanierte-altbauwohnung/10004337532,
Frobenstrasse ,The cozy apartment in the Gundeli district convinces with the following properties: - Large entrance with wall cabinets - kitchen with glass ceramic stove / dishwasher - dining area with cheminee - living room with parquet - room with parquet - bathroom / toilet - Sep toilet - balcony - Lift and kindergartensare in the immediate vicinity.Have we piqued your interest?Then do not hesitate to contact us!*** Type -like photos/floor plan ***,10004337564,4,2005.0,4053.0,07.06.2022,111.0,Family watch out!Rent in Basel - Leuenberger Fiona - Tutti.ch,basel,Rental offers,https://www.tutti.ch/de/vi/basel/grossbasel/immobilien/wohnungen/familien-aufgepasst/10004337564,"https://c.tutti.ch/images/1000024672132.jpg,https://c.tutti.ch/images/1000024672136.jpg,https://c.tutti.ch/images/1000024672134.jpg,https://c.tutti.ch/images/1000024672135.jpg,https://c.tutti.ch/images/1000024672133.jpg,https://c.tutti.ch/images/1000024672132.jpg"
